app_id,recommendationid,author_steamid,review_text,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free,written_during_early_access
1245620,191764714,76561198393424786,ilk 15 saat çok keyifli geçti ama Margit'in izzeti ikramını sikeyim,1743552040,1743552040,True,0,0,0.5,True,False,False
1245620,191764338,76561198874876858,"çok iyi
",1743551556,1743551556,True,0,0,0.5,True,False,False
1245620,191757453,76561199176311682,oyna işte alla allah neyine bakıyon hala,1743543840,1743543840,True,0,0,0.5,True,False,False
1245620,191753313,76561198881848589,"Hayatımda oynadığım en güzel oyunlardan biri.Her ne kadar sinir bozucu çıldırtıcı olsa da keşif hissiyatı , bölüm dizaynı falan baya güzel bir oyun.",1743539680,1743539680,True,0,0,0.5,True,False,False
1245620,191752465,76561199114764928,İkili valiant gargoyle bossunu tasarlayanın cennette yeri yok oyunu sevmek istiyorsanız maharoga olmanız gerekiyor birazda akıl sağlığınızı kaybedebilirsiniz efso oyun,1743538963,1743538963,True,0,0,0.5,True,False,False
1245620,191752114,76561199831260827,kuşları tasarlayan ruh hastasının yatacak yeri yok,1743538634,1743538634,True,0,0,0.5,True,False,False
1245620,191728459,76561198205608621,İkili valiant gargoyle bossunu tasarlayanın cennette yeri yok efsane oyun,1743518645,1743518645,True,5,0,0.588100671768188477,True,False,False
1245620,191727069,76561199006894112,Aşığım sana aşık,1743517478,1743517478,True,0,0,0.5,True,False,False
1245620,191722682,76561198408046565,Cinsel penisli seks maceraları,1743513613,1743513613,True,0,0,0.5,True,False,False
1245620,191697579,76561198846270022,COK İYİ AW,1743480217,1743480217,True,0,0,0.5,True,False,False
1245620,191687935,76561199734394010,kardeşim elden ring i sevmediğini söyletince onu tutup duvara yapıştırdım kötü diyen  oyunun başındaki ata ölüp ağlamıştır ps de 300 saatim var buradada 100 olur oynayın ve zorla oynattırın,1743467508,1743467508,True,0,0,0.5,True,False,False
1245620,191679011,76561199527869356,Peak.,1743457108,1743457108,True,0,0,0.5,True,False,False
1245620,191675707,76561199228087092,1 week 4 end (real Elden Lord),1743453690,1743453690,True,0,0,0.5,True,False,False
1245620,191675175,76561199563643195,"I think, I miss my wife",1743453158,1743453158,True,0,0,0.5,True,False,False
1245620,191670699,76561198316903050,380 saat oynamışım yeni bitirdim daha yapmadıgım bir ton quest var siz bilirsinz verdiginiz paraya değer bence bu tür ü merak ediyorsanız ve ilgi duyuyorsanız denemenizi tavsiye ederim .,1743449090,1743449090,True,0,0,0.5,True,False,False
1245620,191656875,76561199410264158,There is no sex,1743436719,1743436719,False,0,0,0.5,True,False,False
1245620,191639886,76561198836103177,10 numara mal,1743420569,1743420569,True,0,0,0.5,True,False,False
1245620,191636434,76561199689999341,"maleniayı tasarliyanin evinde 31 cekeyim
",1743416257,1743416257,True,0,0,0.5,True,False,False
1245620,191622560,76561199708309917,atlı bi adam vardı onu kestim sonunda. müthiş oyun bakalım ileride neler keşfedicem,1743396034,1743396034,True,0,1,0.5,True,False,False
1245620,191608551,76561199508027230,absolute cinema,1743377780,1743377780,True,0,0,0.5,True,False,False
1245620,191599238,76561199058015408,saatlerce kasıldım bossları kekliyom bu amına kodum ıstakoz la ayısı tecavüz ediyor sizin yapacagınız dengenin mk,1743368154,1743368154,True,1,0,0.51336902379989624,True,False,False
1245620,191599226,76561198282259964,güzel,1743368146,1743368146,True,1,0,0.52173912525177002,True,False,False
1245620,191596539,76561199486099427,BU OYNU SEVMEYEN SİKTİR GİTSİN .,1743365953,1743365953,True,0,0,0.5,True,False,False
1245620,191578743,76561198386770010,Efsanee,1743352455,1743352455,True,0,0,0.5,True,False,False
1245620,191555489,76561199112311793,olm noluyo aq dev kesiyodum bi anda tüm başarımlar geldi almadığım ammına,1743334356,1743334356,True,0,0,0.5,True,False,False
1245620,191555095,76561199069623608,Dark Souls 3 e en sevdiğim oyun demiştim o sırada Elden Ring i oynamamıştım,1743333980,1743333980,True,0,0,0.5,True,False,False
1245620,191545121,76561198398045639,Neredeyse en iyi fromSoftware oyunu,1743324304,1743324304,True,0,0,0.5,True,False,False
1245620,191521422,76561198436386951,kumar gibi birşey amk akıllanmıyorsun batsanda  önermiyorum ama öneriyorum kanser olmak istemiyorsanız bu aw oyununu oynamayın gidin çoluğunuza çocuğunuza ekmek yedirin,1743297590,1743297590,True,0,1,0.5,True,False,False
1245620,191518487,76561199764686536,daha iyisi gelene kadar en iyisi bu,1743294499,1743294499,True,1,0,0.523809552192687988,True,False,False
1245620,191504311,76561199097255254,amına koyim çok güzel,1743281376,1743281376,True,0,0,0.5,True,False,False
1245620,191500635,76561199422974449,emin olmak için biraz daha oynayacağım,1743278365,1743278365,True,0,0,0.5,True,False,False
1245620,191494606,76561199387688483,En Kolay Souls Oyunu 😎,1743273712,1743273712,True,0,0,0.5,True,False,False
1245620,191485517,76561198889674581,"pornografik bi oyun
",1743266741,1743266741,True,0,0,0.5,True,False,False
1245620,191478133,76561198874923769,güzel,1743261426,1743261426,True,0,0,0.5,True,False,False
1245620,191465760,76561199112371383,boss kesiyorsunnnnnnnn,1743251663,1743251663,True,0,0,0.5,True,False,False
1245620,191435644,76561199470367788,souls serisini seviyorsan güzel oyun sevmiyorsan kanser,1743218561,1743218561,True,0,0,0.5,True,False,False
1245620,191427019,76561199010485933,beating second time,1743209371,1743209371,True,0,0,0.5,True,False,False
1245620,191424041,76561199539452751,Başyapıt,1743206453,1743206453,True,0,0,0.5,True,False,False
1245620,191421920,76561198330690906,evrenin en iyi oyunu deriz mesela,1743204360,1743204360,True,0,0,0.5,True,False,False
1245620,191411364,76561199545933874,İYİ,1743194390,1743194390,True,0,0,0.5,True,False,False
1245620,191406124,76561199215720046,oyunda hackerlar var invidar olarak gelip dünyanızın içinden geçebiliyor tek başınıza oynayacaksanız güzel oyun ama birisiyle beraber gezeriz keşfederiz diyorsanız ilerlemenizin bir güvencesi yok sorun yaşarsanız destekte yok madem destek sunmuyorsunuz bari gelen oyuncu baskınlarını kapatabilelim be amın evlatları böyle işmi olur,1743190078,1743190078,False,0,0,0.476190477609634399,True,False,False
1245620,191402397,76561199095597243,"60+ saatlik saveimde bütün yan bosslarım hacker bir invader tarafından kesildi ve oyunu gram oynayasım kalmadı . Arkadaşımla multiplayer olarak dünyada geziyorduk ,bir tane invader dünyama girdi ve arkadaşım da ben de yokluktan aşağı düşerek sürekli olarak ölmeye başladık. Oyundan çıkıp girmek zorunda kaldık .Aynı invader sonrasında aynı yerde ikinciye bize aynı sorunu yasattı. Umursamadım bug vs oldugunu düsündüm ama o günden sonra daha önce girmediğim magaralarda yan bosslar kesilmisti (boss yerinde yok sadece geri dönüs icin olan sey var) ve random ısınlandıgım gracelerde yoktan ekranıma itemler düsüyodu. İnternette bununla ilgili bir cözüm de göremedim. Oyun zevkiniz mahvolmasın istiyorsanız multiplayer girmeyin.",1743187115,1743187115,False,0,0,0.5,True,False,False
1245620,191370914,76561199195736276,maliketh den nefret ediyorum,1743159504,1743159504,True,0,0,0.5,True,False,False
1245620,191336566,76561199093094021,gtg,1743116138,1743116138,False,0,0,0.5,True,False,False
1245620,191331161,76561198344718760,güzel,1743110960,1743110960,True,0,0,0.5,True,False,False
1245620,191328387,76561199799651609,Mohg'u imha edin.,1743108470,1743108470,True,0,0,0.5,True,False,False
1245620,191324518,76561198387035227,Evet! Öneririm.,1743105080,1743105080,True,0,0,0.5,True,False,False
1245620,191302669,76561199814160001,Herkesin hayatında en az 1 kere oynaması gereken oyun. Direniş bitince alırsınız malum devlet yüzde 20 vergi alıyor.,1743086427,1743086427,True,0,0,0.5,True,False,False
1245620,191297941,76561198845196404,"oyun vazgeçemediğin toksik ilişki gibi. sinir, stres, kaos, küfür ne varsa yaşıyorsun ama vazgeçemiyorsun bağımlılık yapıyor.",1743082026,1743082026,True,0,0,0.5,True,False,False
1245620,191292372,76561198345696288,Millicent best girl and the Age of Order ending is the best outcome for humanity.,1743075779,1743075779,True,0,0,0.5,True,False,False
1245620,191264405,76561198264103178,İyi gibi,1743035699,1743035699,True,1,0,0.523809552192687988,True,False,False
1245620,191264203,76561198390886499,"Çoktan crackte oynadım bitirdim, çok iyi oyun. Oynayın, indirimde alın ama harçlığınızla da almayın",1743035447,1743035447,True,0,0,0.5,True,False,False
1245620,191251140,76561199168777335,"O EN BASTAKİ OROS?PU COCUGUNA VURMAYIN
ELİNDE GÜLLE DOVUO MK",1743021111,1743021111,True,0,0,0.5,True,False,False
1245620,191226868,76561199002575223,allahın unuttuğu bir evrende allahın belası bosslar ile savaşma oyunu,1742998992,1742998992,True,0,0,0.5,True,False,False
1245620,191221704,76561198846683554,Daha oyun başı en az 20 defa öldüm umarım böyle devam etmez aklımı kaçırıcam yoksa,1742993950,1742993950,True,1,0,0.5,True,False,False
1245620,191211360,76561198895050142,Bu oyun hayatımda oynadığım en iyi açık dünya deneyimini sağladı bana. Keşif hissini en son skyrim oynarken böyle hissetmiştim. Gerçekten harika bir deneyimdi,1742980336,1742980336,True,1,0,0.5,True,False,False
1245620,191208650,76561198864904346,63 lvle kadar kasıldım ananı sikmeye geliyorum godrick.,1742976017,1742976017,True,0,1,0.5,True,False,False
1245620,191199585,76561199218099932,güzel,1742960642,1742960642,True,0,0,0.5,True,False,False
1245620,191188823,76561199384541154,"Başyapıt, başlarda akıl sağlığınız kaybediyorsunuz eğer ilk souls oyununuzsa sonra bağımlılık yapıyor",1742946115,1742946115,True,1,0,0.5,True,False,False
1245620,191186747,76561199206454368,"Ya yapacağınız oyunu sikim daha ata binemeden oyunu silme noktasına geldim ya.O kuşların ayaklarındaki kılıçları ananıza,kalkanını yere vurup sendeleten düşmanın kılıcını boydan boya size,kırkayaklı düşmanın kılıçlarını da sülalenize sokayım",1742943631,1742943631,False,3,4,0.555854618549346924,True,False,False
1245620,191180285,76561198861472728,Köpekler ve kuşlar oyundan kaldırılmalı,1742937101,1742937101,True,0,0,0.5,True,False,False
1245620,191175090,76561199127776095,keşke oyunun elleri olsa da öpebilsem,1742932258,1742932258,True,0,0,0.5,True,False,False
1245620,191152695,76561198341323575,güzel,1742912997,1742912997,True,0,0,0.5,True,False,False
1245620,191152069,76561199092467305,S3KS,1742912536,1742912536,True,0,0,0.5,True,False,False
1245620,191141756,76561198863588506,bok gibi oyunmuş aq,1742901455,1742901455,False,0,0,0.5,True,False,False
1245620,191141200,76561198059359149,"[b] <3 came for waifus, stayed for waifus (also lore but we don't talk about that) <3 [/b]

91/100",1742900703,1742900747,True,0,0,0.5,True,False,False
1245620,191130796,76561198381155971,kafasına göre takılmak isteyenler için ideal,1742884539,1742884539,True,0,0,0.5,True,False,False
1245620,191130783,76561198818250168,"Gerek açık dünyası ile, oyundaki keşiflerinizde yardımcı olan npc lere kadar muhteşem bir oyun. Boss fightları diğer souls oyunlarına kıyasla kolay olsa da benim gibi ilk souls oyunu elden ring olan insanlar için yine de zorlayıcı olacaktır. İlk 6. saatten sonra oyunu bırakma kararı aldım fakat sonra inat edip devam ettim ve şimdi çok daha eğlenceli ve merak uyandırıcı olmaya başladı. Oyun kısaca ilk 20. saatten sonra başlıyor bilginize.",1742884511,1742884511,True,0,0,0.5,True,False,False
1245620,191100721,76561198226206232,fenaaaa sariooo,1742848361,1742848361,True,0,0,0.5,True,False,False
1245620,191098078,76561199401260858,"Limgrave'deki o devi kim tasarladıysa, kim fikri öne sürdüyse onun ben amına koyayım. ne devmiş be, 1.5 saattir geçemedim, belki de ben rezalet oynuyorumdur ama yok... herif hasar yemiyor la. Oyunun başına böyle eleman konur mu hiç, normal biri olsa oyundan soğur. fakat ben takıntıl bi manyak olduğum için o devi öldürene kadar bırakmam. Ama Allah belamı versin ki şu 3 saatte eğlendiğim kadar başka bir oyunda eğlenmedim.",1742845986,1742846141,True,0,1,0.5,True,False,False
1245620,191091972,76561199086185713,"Oynamaya başlayınca hayatımı esir alan, geceleri uykuya dalmaya çalışırken ''şuraya da gitseydim, şu komboyu da yapsaydım'' diye düşündüğüm, açık dünyayı ve keşif duygusunu  hayvan gibi hissettiren, rüyalarıma kadar giren ve tekrar uyanır uyanmaz başına geçtiğim kusursuz şaheser.

Bazı sinir krizi geçirten, sapıkça tercih ve tasarımlar olsa da sonuçta bir Miyazaki eseri. 

İşiniz gücünüz yoksa mutlaka girin.

BEST GAME BESTT GAMEE BESTTT GAMEEEE",1742840713,1742878768,True,0,0,0.5,True,False,False
1245620,191063317,76561198246039158,iyi 10/10 aciklanacak hicbir sey yok,1742813978,1742813978,True,0,0,0.5,True,False,False
1245620,191053409,76561199479406197,Akıl sağlınıza güveniyorsaniz alın 👍🏻ANA MENÜDE ÖLDÜM😎,1742798072,1742798072,True,0,1,0.5,True,False,False
1245620,191053008,76561199433462283,Güzel oyun.,1742797344,1742797344,True,0,0,0.5,True,False,False
1245620,191045897,76561199258559073,PANELİ YENİ YENİ KEŞFEDEN TÜRKİYEDEKİ YAZILIMCILAR BİLE OPTİMİZASYONU DAHA İYİ YAPARDI  AYRICA TÜRKÇE DE YOK,1742786221,1742786221,False,0,1,0.5,True,False,False
1245620,191045295,76561198415764832,idare eder.,1742785391,1742785391,True,0,0,0.5,True,False,False
1245620,191029469,76561198874927050,ilk saatlerdeki havası bi başka gibi geliyor fakat ne kadar kudurtsa da bu oyun çok zevkli :D,1742767174,1743664451,True,0,0,0.5,True,False,False
1245620,191027286,76561199251177460,HERŞEY DÜŞMAN,1742765219,1742765219,True,0,0,0.5,True,False,False
1245620,191027126,76561198331319912,eğeğeğeğeeğeğeğe bağımlı oldum eğeğeğeğeğeğe dlc radahn ananı avradını sikeyim.,1742765093,1742765093,True,0,0,0.5,True,False,False
1245620,191015588,76561199396162468,CRUCİBLE KNİGHTLARI YAPAN ADAMIN ŞEHİR MEYDANINDA YAKILIP İBRETLİK OLSUN DİYE KÜLLERİNİ S*KMELERİ LAZIM,1742756170,1742756170,True,1,0,0.505703389644622803,True,False,False
1245620,191008732,76561198257455465,goat,1742750999,1742750999,True,0,0,0.5,True,False,False
1245620,190981634,76561198256164548,Best Game Ever ı play,1742732054,1742732054,True,0,0,0.5,True,False,False
1245620,190977624,76561199041892293,oynadığım en iyi 2. oyun,1742728486,1742728486,True,0,0,0.5,True,False,False
1245620,190977345,76561198828447671,nice,1742728238,1742728238,True,0,0,0.5,True,False,False
1245620,190972237,76561198827789791,İLK 20 SAAT DÜNYA KEŞİFİ :D,1742724400,1742724400,True,0,0,0.5,True,False,False
1245620,190945916,76561199095391960,yav iyi güzel oyun yapmıslar etmıslerde bi kaleye giriyom arkamdan delinin teki bi anda zıplıyo tutuyo saldırıuo souls oyundan cok korku oyunu yapmışlar onun dışında bu atlıların anasını sıkeyiö,1742695150,1742695150,True,1,1,0.52173912525177002,True,False,False
1245620,190937691,76561198975580717,bir şey anlamıyorum oynarken ama neden oyanrken bu kadar zevk aldığımı anlamış değilim hala,1742686367,1742686367,True,0,0,0.5,True,False,False
1245620,190934648,76561198299760778,"Bu oyundaki, oynanis mekaniklerine alistiktan sonra diger oyunlardan zevk alinmasi gercekten zor olacaktir",1742683446,1742683446,True,0,0,0.5,True,False,False
1245620,190933954,76561198809273583,perfect.,1742682811,1742682811,True,0,0,0.5,True,False,False
1245620,190929408,76561198985493346,"Oyunun şuanda piyasada benzeri yok. oyun sizi temelde 3 dövüş  stiliyle oynattırıyor bunlar: hızlı, ağır ve büyüye dayanıyor. (hızlı silahlar genelde katanalar oluyor) ben oyunu full samuray olarak oynadım ve çok eğlendim. Oyunun size herhangi bir sınıf dayatması yok ve aldığınız sınıftan pişman olduysanız oyunun biraz ileri safhasında değiştirebiliyorsunuz. Oyun boss yerlerini işaretlemeden öte elinizden tutmuyor ve ben buna bayıldım. İlk kez bir oyunda gerçekten her yere gitmek istedim. 
 Kim ne derse desin bence oyuna Türkçe yama yapın çünkü karakterler. yan hikayeler. itemler vb. şeyleri anlamamı çok kolaylaştırdı ve oyun dünyasına girmem daha kolaylaştı(isteyene yama linki atarım).(oyunu 60 saat civarı oynamışımdır)",1742678919,1742678919,True,0,0,0.5,True,False,False
1245620,190927436,76561198371619316,Sadece atmosferi için bile oynanır.,1742677279,1742677279,True,0,0,0.5,True,False,False
1245620,190918947,76561198867909669,mohgun trio yeteneğini bulan geliştiricinin cenette yeri yok,1742670554,1742670554,True,0,0,0.5,True,False,False
1245620,190915711,76561198967193119,Güzel,1742668006,1742668006,True,0,0,0.5,True,False,False
1245620,190915590,76561199223060431,Dünyanın en iyi oyunu deriz mesela,1742667921,1742667921,True,0,0,0.5,True,False,False
1245620,190915124,76561198396760431,wake the fuck up tarnished we have a Erdtree to burn,1742667585,1742755386,True,1,0,0.52173912525177002,True,False,False
1245620,190914658,76561198972225962,BEST GAME EVER,1742667244,1742667244,True,0,0,0.5,True,False,False
1245620,190891238,76561199002913938,anlıyorum hocam,1742650462,1742650462,True,0,0,0.5,True,False,False
1245620,190887460,76561199132308725,Şaheser.,1742647423,1742647423,True,0,0,0.5,True,False,False
1245620,190887230,76561199727346497,Elden Efso,1742647258,1742647258,True,0,0,0.5,True,False,False
